,model,age,story
68,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een hele kleine eend, Piep. Piep was niet zoals alle andere eendjes. Die waren allemaal geel, maar Piep was helemaal grijs! Hij woonde met zijn mama en zijn broertjes en zusjes bij de grote vijver. 

De andere eendjes moesten altijd heel hard lachen om Piep. “Kijk nou, de grijze eend!” riepen ze dan. Piep werd er heel verdrietig van. Hij probeerde zich te verstoppen achter de rietjes, maar dat lukte niet altijd. 

Op een dag was er een storm. Het regende heel erg en de wind woei superhard. Alle eendjes renden naar mama eend, want ze waren bang. Maar toen zagen ze dat een klein vogelhuisje uit een boom was gevallen! Er zat een klein vogeltje in, dat helemaal nat en koud was.

De gele eendjes waren bang om dichtbij te komen, maar Piep liep er meteen naar toe. Hij warmde het vogeltje op met zijn grijsje veren en mama eend gaf het vogeltje wat van haar brood. En weet je? Het vogeltje vond Piep helemaal niet lelijk. 

Daarna vonden de andere eendjes Piep ook heel lief. Want hij was heel dapper geweest!"
69,google/gemma-3-27b-it-fast,6_7,"Nou, er was eens een hele kleine eend. Echt heel klein, kleiner dan mijn hand! Die eend woonde samen met zijn mama en zijn broertjes en zusjes. Ze woonden in een park, bij een vijver. 

Eén keer, toen de zon heel helder scheen, is die kleine eend weggevlogen. Hij was gewoon even nieuwsgierig, en hij wilde kijken wat er achter de grote boom was. Hij dacht dat mama hem niet zou zien, maar dat was fout. 

Toen hij achter de boom was, zag hij een hele grote hond! Die hond was super groot en hij keek heel streng. De kleine eend werd heel bang en hij piepte heel hard. Maar de hond deed niks. Hij snuffelde gewoon een beetje.

Mama eend kwam toen aanrennen en ze schreeuwde naar de hond. De hond werd een beetje boos en liep weg. Mama eend was heel blij dat haar kindje weer heel was. Ze knuffelde hem heel stevig en daarna zijn ze samen teruggegaan naar de vijver. Die kleine eend is nooit meer alleen achter die boom gaan spelen!"
70,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een hele lieve hond, die heette Woefie. Woefie woonde bij een oude man, opa Jan. Opa Jan had een hele grote tuin met allemaal bloemen en een appelboom. Woefie haatte appels, echt verschrikkelijk! Alleen al de geur vond hij niks.

Op een dag was opa Jan appels gaan plukken. Hij heeft ze in een mand gedaan en Woefie liet hij in de tuin. Maar toen kwam er een eekhoorn! Die eekhoorn pakte een appel uit de mand en rende ermee de boom in.

Woefie werd boos! Hij heeft geblaft naar de eekhoorn, heel hard. ""Weg met die appel!"" blafte hij. Maar de eekhoorn lachte alleen maar en gooide de appel naar beneden. 

Toen rende Woefie naar de boom en probeerde hij te klimmen, maar dat kon niet. Hij is een hond, hè? Uiteindelijk heeft opa Jan de eekhoorn weggejaagd en Woefie een koekje gegeven. Woefie was weer blij, want hij hield veel meer van koekjes dan van appels!"
71,google/gemma-3-27b-it-fast,6_7,"Oké, luister goed!

Er was eens een hele kleine eend, Pieter. Pieter woonde met zijn mama en zijn broertjes en zusjes in het park. Het park was supergroot, met heel veel bomen en een vijver. Pieter was de kleinste van allemaal. 

Pieter ging vandaag, heel voorzichtig, naar de vijver. Hij had gehoord dat er lekkere dingen in het water zwommen. Zijn mama had gezegd: ""Blijf niet te ver weg, Pieter!"" Maar Pieter was nieuwsgierig.

Hij zag iets glitters in het water! Pieter dacht dat het een snoepje was. Hij dook onder! Maar het was geen snoepje. Het was een heel mooi steentje. Pieter pakte het steentje en kwam boven. 

Toen kwam er een grote vis voorbij! De vis keek Pieter heel boos aan. Pieter was heel bang en is snel teruggegaan naar zijn mama. Hij gaf haar het steentje. Zijn mama zei: “Wat een mooi steentje! Daarom mag je er een extra worm voor van mij!” Pieter was heel blij. Het steentje was dus toch wel heel speciaal!"
72,google/gemma-3-27b-it-fast,6_7,"Oké, luister goed!

Er was eens een hele kleine eend, Piep. Piep woonde met zijn mama en z'n broertjes en zusjes bij de boer. Ze hadden het heel fijn, maar Piep was een beetje anders. Hij kon niet zo goed zwemmen! Zijn broertjes en zusjes deden altijd plons! in het water en ploeterden rond, maar als Piep in het water ging, dan ging hij meteen kopje onder. 

Hij was er best verdrietig om. Eén keer probeerde hij het toch, en toen dronk hij water op! Blegh! Mama Eend zei: “Och, Piep, dat komt wel goed. Je moet gewoon wat oefenen.”

Dus Piep oefende. Hij ging in ondiep water staan en flapte met z'n vleugeltjes. En toen… plons! Maar hij ging niet meteen onder! Hij bleef drijven! Hij trapte met z'n pootjes en hij zwom een klein stukje. 

Toe lachte hij! En zijn mama ook. Piep was super blij dat hij nu ook kon zwemmen. Nu kon hij ook met z'n broertjes en zusjes spelen in het water. En hij dronk geen water meer op, dat was fijn!"
73,google/gemma-3-27b-it-fast,6_7,"Oké, luister goed!

Er was eens een hele kleine eend, Piep. Piep was nog niet zo oud, hij was net geboren. Zijn mama eend was heel aardig, maar Piep wilde eigenlijk geen eend zijn. Hij wilde een vogel zijn, net als de merels in de boom. Die konden vliegen, hoog de lucht in!

Piep probeerde ook te vliegen. Hij fladderde met zijn vleugeltjes, maar hij kwam niet van de grond. Hij viel steeds plons in het water. Zijn broertjes en zusjes lachten hem uit. “Je bent een eend, Piep! Eenden kunnen niet vliegen!” riepen ze.

Piep was verdrietig. Toen zag hij een oude, wijze uil. De uil zei: “Vliegen is niet het enige wat telt, kleine eend. Jij kunt zwemmen, en dat kunnen de merels niet!”

Piep keek naar zijn pootjes en toen weer naar het water. Hij sprong erin en zwom zo snel hij kon! Het was heel leuk. Hij had de uil gelijk. Hij was misschien geen vogel, maar hij was wel een supergoede eend! En hij speelde daarna met zijn broertjes en zusjes in het water, en toen lachten ze niet meer."
74,google/gemma-3-27b-it-fast,6_7,"Oké, luister goed!

Er was eens een egel, die heette Prikkel. Prikkel was een hele lieve egel, maar hij was ook een beetje… klunzig. Eén keer is hij de boom op geklommen, heel hoog! Hij wilde kijken of hij de zon kon aanraken, maar hij viel er weer af, plof! Gelukkig had hij wel heel veel stekels, dus het deed niet zo’n pijn. 

Prikkel woonde in een bos met allemaal andere dieren. Er was een vos, die heette Fons. Fons was heel slim en hij plaagde Prikkel altijd een beetje. Hij zei dan: “Kijk Prikkel, je bent weer gestruikeld!” Maar Prikkel lachte gewoon terug.

Eén dag was Prikkel appels gaan zoeken. Hij had ze nodig voor een feestje. Heel veel appels! Hij had er al tien, maar hij wilde er nog meer. Toen zag hij een hele grote appelboom, maar… er zat een boze slang bij! Prikkel was heel bang, maar toen rolde hij zich op tot een bal. De slang probeerde hem te pakken, maar hij kon er niet bij. Uiteindelijk is de slang weggegaan en Prikkel kreeg al zijn appels! En het feestje was superleuk."
75,google/gemma-3-27b-it-fast,6_7,"Er was eens een hele lieve hond, Floepie. Floepie woonde bij een mevrouw die heel oud was. Ze hadden een heel klein huisje met een rode deur. Floepie mocht altijd mee naar de winkel, dat vond hij superleuk! Hij liep dan altijd naast de mevrouw en keek naar alle mensen. 

Eén keer, toen ze bij de bakker waren, zag Floepie een worst liggen. Een héle grote, lekkere worst! Niemand keek, dus Floepie pakte ‘m gewoon. Hij rende weg met de worst in zijn bek! De mevrouw riep: “Floepie! Laat dat nou!”

Floepie rende naar het park en daar zat een heleboel andere honden. Hij gaf de worst aan een hond die er heel zielig uitzag, want die had helemaal geen baasje. Die hond was super blij! Floepie voelde zich toen ook heel blij, ook al mocht hij de worst niet houden. De mevrouw was niet meer boos toen ze Floepie weer zag. Ze gaf hem een koekje. Dat was nog lekkerder dan de worst!"
76,google/gemma-3-27b-it-fast,6_7,"Oké, luisteren hoor!

Er was eens een hele, hele oude boom. Die stond in het bos, achter oma's huis. De boom was al superlang daar, veel langer dan opa en oma al leven. In die boom woonde een eekhoorn, die heette Piek. Piek was heel goed in verstoppen. Hij had overal nootjes verstopt, echt overal!

Eén keer, toen het heel hard waaide, viel er een nootje op het hoofd van een meneer das. De das werd boos! Hij riep: ""Wie gooide dat?!"" Piek was heel bang en hij kroop helemaal in zijn holletje. De das keek omhoog en zag Piek.

""Jij!"" riep de das. Piek zei: ""Het was niet de bedoeling, meneer Das! Het waaide gewoon."" De das lachte toen. Hij zei: ""Nou ja, dan. Maar pas op hè!"" Daarna gaf de das Piek een lekkere wortel en Piek gaf de das een nootje terug. Ze zijn vriendjes geworden en speelden samen in het bos. Piek verstopt nu zijn nootjes verder weg."
77,google/gemma-3-27b-it-fast,6_7,"Oké, luister goed!

Er was eens een hele kleine beer, Beerke. Beerke woonde met zijn mama in een mooi bos. En Beerke, die was echt supersnel met klimmen! Hij klom in alle bomen, echt alle! Maar hij mocht niet te hoog klimmen, want mama beer zei dat het gevaarlijk was.

Maar op een dag, zag Beerke een hele mooie rode vogel. Die vogel zat helemaal bovenin de hoogste boom! Beerke dacht: “Ik moet die vogel zien!” Dus hij klom en klom en klom. 

Hij zat ineens heel, heel hoog. Toen keek hij naar beneden en werd hij een beetje bang. Het was zo ver naar de grond! De vogel was al weggevlogen. Beerke riep heel hard: “Mama!” Mama beer kwam gelijk aangerend. Ze was een beetje boos, maar ze heeft Beerke voorzichtig naar beneden geholpen.

Beerke heeft toen beloofd dat hij niet meer zo hoog zou klimmen. En hij heeft weer lekker met zijn mama gespeeld, met een bal! Het was veel leuker op de grond, hoor."
78,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een hond, Pluis genaamd. Pluis was superfluffy, echt heel fluffy! Hij woonde bij een meisje, Roos. Roos had Pluis echt heel graag. Ze heb altijd samen gespeeld in de tuin.

Maar op een dag was Pluis weg! Roos was superverdrietig en ze had heel erg gezocht. Ze had overal geroepen: “Pluis! Pluis!” Maar Pluis was nergens te vinden.

Toen, Roos liep door het bos, echt diep het bos in. En daar zag ze iets wits! Het was Pluis! Hij zat vast in een struik, helemaal in de war met takjes. 

Pluis was heel blij toen hij Roos zag. Roos heeft hem snel losgemaakt en ze waren super blij om elkaar weer te zien. Ze zijn samen naar huis gegaan en hebben daarna een hele grote koek gekregen. Pluis kreeg ook een koekje! En daarna hebben ze lekker samen liggen knuffelen. Het was heel gezellig."
79,google/gemma-3-27b-it-fast,6_7,"Oké, luisteren hoor!

Er was eens een hele kleine kikker. Hij woonde in een vijver met heel veel andere kikkers, maar die waren allemaal al groot. De kleine kikker was nog maar net geboren, en hij kon nog helemaal niet goed zwemmen. Hij viel steeds om.

Eén keer probeerde hij met de grote kikkers mee te springen op een grote waterlelie. Ploef! Hij viel er vanaf, recht in het water. Hij kreeg water in zijn neus, brrr, vies! Een grote kikker, Kikker Karel, heeft hem toen geholpen. Hij duwde hem op een blad en zei: “Oefenen, oefenen, dan kan je straks ook goed springen!”

De kleine kikker oefende heel hard. Hij zwom een beetje, en hij probeerde te springen, maar hij viel nog vaak. Maar Kikker Karel bleef helpen. En weet je wat? Na een tijdje kon hij wel springen! Niet zo hoog als Kikker Karel, maar hij kon het wel! Hij was super blij en hij sprong met al zijn vriendjes op de waterlelies. Ze lachten en hadden veel plezier."
80,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was ooit een hele kleine eend. Echt heel klein, kleiner dan mijn hand! En die eend woonde met zijn mama en zijn broertjes en zusjes bij de grote vijver. Hij heette Pieter. Pieter was best wel dom, hoor. Hij was altijd maar aan het rondzwemmen zonder op te letten.

Op een dag zwom Pieter helemaal alleen. Zijn mama en de andere eendjes waren al weggevlogen, om wormen te zoeken, geloof ik. En Pieter zag een hele grote, rode bal in het water drijven. Hij dacht: “Oh, wat leuk! Een speeltje!” En hij ging er naartoe.

Toen hij erbij was, bleek het helemaal geen speeltje te zijn. Het was de bal van Joris! Joris is een grote jongen. Die werd heel boos dat Pieter in zijn bal zat. Pieter was heel bang en hij piepte heel hard. Joris pakte de bal en Pieter viel eruit, plons! Gelukkig kon Pieter wel zwemmen. Hij is heel snel teruggezwommen naar zijn mama. En hij heeft nooit meer met rode ballen gespeeld."
81,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een hele kleine eend, en die woonde bij opa en oma eend. Zijn naam was Piep. Piep was nog niet zo goed in zwemmen. Alle andere eendjes konden al plonsen en duiken, maar Piep ging altijd onder water en dan moest opa hem weer omhoog vissen. 

Eén keer, toen alle eendjes aan het spelen waren, gleed Piep van een steen af en plons! Hij ging helemaal onder. Hij bleef maar bubbels maken en kon niet meer omhoog komen. De andere eendjes lachten hem uit.

Maar toen kwam Roos, een heel grote zus eend, naar Piep toe. Ze pakte hem bij zijn vleugeltjes en trok hem omhoog. “Je moet je pootjes zo bewegen,” zei Roos. Ze liet het hem zien en Piep deed het na. En… hij bleef drijven! Hij trapte en trapte en zwom een beetje rondjes.

Toen lachten de andere eendjes niet meer. Ze vonden het supergoed dat Piep eindelijk kon zwemmen! Piep zwom de hele middag met Roos en ze hadden heel veel plezier. Opa en oma eend waren ook heel blij."
82,google/gemma-3-27b-it-fast,6_7,"Oké, kijk!

Er was eens een konijn, die heette Pluis. Pluis woonde in een heel groot bos. Hij had een mama en een papa en heel veel broertjes en zusjes. Pluis was best een ondeugend konijntje. Hij luisterde niet altijd. 

Eén keer zei mama: “Pluis, ga niet naar de weg! Daar rijden auto’s en die zijn gevaarlijk!” Maar Pluis… Pluis ging toch naar de weg. Hij zag een heel lekkere wortel liggen! Een hele grote, oranje wortel! Hij sprong erheen en wilde hem opeens opeten.

Maar toen hoorde hij een hele harde brum! Een auto kwam aan! Pluis was heel bang en sprong terug, zo snel hij kon. Hij viel in een gat! Een klein gaatje. Hij kwam er gelukkig uit, maar de wortel was weg. 

Pluis rende snel naar huis en vertelde het aan mama. Mama gaf hem een knuffel en zei: “Zie je nou? Ik had toch gelijk? Blijf bij mama!” Pluis knikte en hij luisterde daarna altijd, echt altijd, naar mama."
83,google/gemma-3-27b-it-fast,6_7,"Oké, dus...er was eens een hele kleine kikker. Niet zo’n grote, maar echt heel klein. Hij woonde in een vijver, en die vijver was helemaal vol met waterlelies. Hij vond die waterlelies superleuk, want hij kon er lekker op springen. 

Maar er zat ook een hele grote eend in die vijver. Die eend was soms een beetje gemeen. Hij plonsde altijd met z’n vleugels, dan ging er water over de kikker heen! En dan werd de kleine kikker nat en koud. Hij vond dat niet fijn.

Eén keer, toen de eend weer aan het plonzen was, sprong de kikker weg! Hij sprong op een heel groot blad en... hij voer helemaal weg! De eend kon hem niet meer pakken. En de kikker voer helemaal rond, over de vijver. Hij heeft heel veel gezien! Uiteindelijk kwam hij weer terug bij z’n eigen waterlelies. En de eend zat nog steeds daar, maar die plonsde niet meer. Hij keek een beetje sip. De kikker vond dat stiekem wel grappig."
84,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een kleine eend, Pip heette hij. Pip was heel nieuw en zijn veertjes waren nog niet eens helemaal droog. Zijn mama eend had heel veel andere eendjes, echt heel veel! Pip was de kleinste. 

Eén keer, toen Pip met zijn mama en al zijn broertjes en zusjes buiten speelde, rolde hij per ongeluk van een heuveltje af. Hij tuimelde helemaal over de kop! En toen… toen lag hij plotseling helemaal alleen in het gras. Hij werd een beetje bang, want hij had zijn mama niet meer gezien.

Hij piepte heel hard: “Piep! Piep!” Hij dacht dat er een monster kwam! Maar toen kwam een hele lieve koe voorbij. Die koe keek naar Pip en zei: “Wat is er, klein eendje?” Pip vertelde dat hij zijn mama kwijt was. De koe lachte een beetje en zei: “Kijk daar! Daar zit je mama!”

En ja hoor, Pip kon zijn mama weer zien! Hij rende naar haar toe en hij was heel blij. Hij gaf zijn mama een knuffel met zijn vleugeltjes. De koe bleef kijken en lachte nog een keer. Pip vond de koe heel aardig. Daarna speelde hij weer met zijn mama en alle andere eendjes."
85,google/gemma-3-27b-it-fast,6_7,"Er was eens een hele lieve hond, Bobbie. Bobbie woonde bij een oude meneer, opa Hendrik. Opa Hendrik had een hele grote tuin, met appels en peren en allemaal bloemen. Bobbie mocht in de hele tuin rondrennen. Hij rende achter de vlinders aan en hij graafde gaten.

Maar Bobbie was ook een beetje ondeugend. Eén keer heeft hij de snoepjes van opa Hendrik opgegeten, die lagen op een tafeltje buiten. Opa Hendrik werd eerst boos, maar Bobbie keek hem zo zielig aan met zijn puppyogen, dat opa Hendrik moest lachen.

Toen kwam er een storm. Het waaide heel hard en een tak van de appelboom viel op het huisje van de eendjes! De eendjes waren heel bang. Bobbie blafte heel hard naar opa Hendrik. Opa Hendrik begreep dat Bobbie wilde helpen. Samen hebben ze de tak weggehaald. De eendjes waren heel blij en piepten: ""Kwak, kwak, dank je wel!"" Bobbie kreeg daarna een hele grote boterkoek van opa Hendrik. Dat vond Bobbie het lekkerste wat hij ooit had gegeten."
86,google/gemma-3-27b-it-fast,6_7,"Oké, luister maar!

Er was eens een beer, een hele grote beer. Hij woonde in een bos en hij was supergoed in vissen. Elke dag ging hij naar de rivier en dan ving hij wel vijf vissen! Soms meer. Echt waar!

Maar er was ook een vos. Die vos, die was stiekem jaloers. Hij kon namelijk helemaal niet vissen. Hij probeerde het wel, maar het lukte nooit. Hij zat dan zielig te kijken hoe de beer allemaal vissen ving.

Op een dag bedacht de vos een plan. Hij ging naar de beer toe en zei: “Hé beer, zal ik je rug even wassen? Hij zit helemaal vol met bladeren!” De beer vond dat best. Hij ging op zijn rug liggen en de vos begon te wassen. 

Maar de vos pakte stiekem alle vissen die de beer had gevangen en rende ermee weg! De beer werd boos. Heel boos! Hij rende achter de vos aan, maar de vos was te snel. Hij rende terug naar zijn hol en at alle vissen op. 

De beer was verdrietig, maar hij ving de volgende dag gewoon weer vissen. En hij waste nooit meer zijn rug door een vos!"
87,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een hele lieve hond, Plof heette hij. Plof woonde bij een oude meneer, meneer Jansen. Meneer Jansen had een hele grote tuin en daar mocht Plof altijd spelen. Plof was niet zo’n grote hond, meer een beetje klein en pluizig. 

Eén keer, toen meneer Jansen boodschappen ging doen, ging Plof in de tuin zijn bal achterna. Hij rende en rende, maar toen verloor hij zijn bal kwijt! Plof zocht overal! Onder de struiken, achter de bloemen, zelfs in de zandbak. Hij vond hem nergens. 

Plof werd heel verdrietig. Hij ging bij de voordeur zitten wachten op meneer Jansen. Toen meneer Jansen terugkwam, had hij een hele grote verrassing! Een nieuwe bal! Meneer Jansen had hem gekocht toen hij boodschappen deed. Plof was zo blij! Hij kwispelde met zijn staart en rende gelijk weer de tuin in om met zijn nieuwe bal te spelen. Plof en meneer Jansen waren de allerbeste vrienden."
88,google/gemma-3-27b-it-fast,6_7,"De meneer de bakker, die had een héle grote hond. Zo’n hele pluizige, een soort wolkenhond! Die heette Boris. Boris mocht altijd in de winkel liggen, bij de kassa. Niemand mocht Boris aaien als hij aan het slapen was, dat zei de bakker. 

Eén keer, was Timmy bij de bakker. Timmy is mijn buurjongetje. Timmy wilde een koekje, een wortelkoekje. Maar Boris lag te slapen, echt heel diep. Timmy keek naar de bakker en toen heel snel naar Boris. Hij aaide Boris heel zachtjes over zijn kop.

De bakker zag het! Hij werd een beetje boos. “Timmy! Boris slaapt!” riep hij. Maar toen deed Boris zijn ogen open. Hij kwispelde met zijn staart en likte Timmy’s hand! De bakker moest lachen. “Nou ja,” zei hij, “misschien mag je hem wel even aaien als hij wakker is.” En Timmy kreeg ook zijn wortelkoekje. Het was een hele goede dag."
89,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een hele kleine eend, Kees heette hij. Kees woonde met zijn mama en papa eend en al zijn broertjes en zusjes bij een grote vijver. Kees was de allerkleinste, en hij was een beetje bang. Hij durfde niet zo goed in het water, want hij dacht dat er monsters zaten! 

Zijn broertjes en zusjes doken en spetterden, en ze hadden er superleuk. Maar Kees zat altijd op het gras te kijken. Op een dag zag hij een heel groot blauw visje zwemmen. En die vis keek Kees aan! Kees schrok! 

Maar toen zei de vis: “Hé, je bent toch niet bang? Ik ben Boris! Kom je een beetje spelen?” Kees schudde zijn hoofd en liep een stukje terug. Boris volgde hem. “Kijk,” zei Boris, “er zitten helemaal geen monsters! Alleen maar waterplanten en kleine beestjes.”

Kees keek goed. En Boris had gelijk! Hij ging heel voorzichtig het water in. Het was helemaal niet eng! Hij spetterde een beetje en Boris zwom om hem heen. Kees lachte, en hij speelde de hele middag met Boris. Daarna was hij helemaal niet meer bang!"
90,google/gemma-3-27b-it-fast,6_7,"Eelko de egel was echt super boos. Want iedereen had een mooie, glimmende appel meegenomen naar de picknick, behalve hij. Hij had een… een hele vieze, bruine peer! Zijn mama zei dat hij die mee moest nemen, want die lag nog in de koelkast. “Maar mama,” had Eelko gezegd, “een peer is niet cool!”

Dus zat Eelko helemaal alleen te knagen aan zijn peer. Hij kauwde en kauwde, maar het smaakte naar niks. Toen kwam Roos, die had een hele rode appel. Ze keek Eelko aan en zei: “Wat een vieze peer, Eelko!”

Eelko werd nog bozer. Hij gooide zijn peer in het gras. Maar toen kwam Wouter eraan. Wouter was heel goed in verstoppertje. Hij pakte de peer op en zei: “Wauw, een peer! Die kan ik verstoppen! Kijk, Roos, zie je ‘m?” Hij gooide de peer heel ver weg, in de bosjes.

Toen moesten ze allemaal lachen. Zelfs Eelko moest grinniken. Een vieze peer verstoppen was eigenlijk wel heel grappig. En Roos gaf hem een klein stukje van haar appel. Dat was pas echt cool!"
91,google/gemma-3-27b-it-fast,6_7,"Sjaan de eend was echt heel verdrietig. Ze had haar lievelingsveer verloren! Hij was net een beetje glimmend en heel zacht. Ze was met haar mama en papa naar de vijver geweest en daar had ze gespeeld met Thomas de mus. Ze waren een bootje aan het maken van een blad. 

Toen viel die veer opeens uit haar vleugel! Sjaan heeft overal gezocht, onder de wilg, bij de stenen en zelfs in het riet. Maar hij was nergens te vinden!

Thomas de mus zag haar huilen. “Wat is er?” vroeg hij. Sjaan snikte: “Mijn veer… die is weg!” Thomas zei: “Wacht maar, ik kan goed zoeken! Ik vlieg even hoog en kijk van boven.” En dat deed hij.

Even later riep Thomas: “Ik zie hem! Hij ligt bij de grote rots, tussen de paardenbloemen!” Sjaan rende zo snel ze kon en… ja hoor! Daar lag hij! Ze was super blij en gaf Thomas een dikke knuffel met haar snavel. Nu kon ze weer lekker zwemmen en haar mooie veer laten zien aan alle andere eendjes."
92,google/gemma-3-27b-it-fast,6_7,"Mevrouw de uil zat echt in de problemen! Ze had haar bril kwijt! En ze kon helemaal niet goed zien zonder haar bril. Ze moest toch echt appels plukken voor haar kleine uiltjes. Die waren superhongerig geworden.

Mevrouw de uil zocht overal. Onder de boom, tussen de bloemen, zelfs in de modderpoel! Maar de bril was nergens te vinden. Toen kwam Haas voorbij huppelen. “Wat is er mevrouw de uil?” vroeg Haas.

“Ik ben mijn bril kwijt!” snikte mevrouw de uil. Haas zei: “Oh nee! Dat is vervelend. Ik help je zoeken!” Samen zochten ze en zochten ze. En toen, ineens, zag Haas iets glinsteren. Het was de bril! Hij lag bovenop het huisje van de eekhoorn. 

De eekhoorn had hem daar gelegd, want hij wilde hem even goed bekijken. Mevrouw de uil was super blij! Ze zette haar bril op en kon weer heel goed zien. Ze plukte snel een heleboel appels en gaf die aan haar uiltjes. En Haas kreeg een lekkere wortel als bedankje!"
93,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Er was eens een héle grote beer. Niet zomaar een beer, nee, hij was knalblauw! Hij woonde in een bos waar allemaal paarse bloemen groeiden. Die bloemen hadden een hele speciale geur. Als je eraan rook, dan kon je heel goed verstoppertje spelen.

De blauwe beer, die heette Boris, was heel goed in verstoppertje. Niemand kon hem vinden! Zelfs de vos, die heel slim was, niet. Boris kon zichzelf toveren, dat wist bijna niemand. Hij kon een boom worden, of een steen, of zelfs een paarse bloem!

Op een dag kwamen er twee eekhoorns, Fien en Tom. Ze wilden Boris zoeken en hem gaan plagen. Maar Boris was al weg! Fien en Tom zochten overal, maar ze vonden hem niet. Toen rook Fien een hele lekkere geur. Ze rende naar de paarse bloemen en… *poef*! Daar stond een paarse bloem die heel hard lachte! Het was Boris! 

Fien en Tom moesten heel hard lachen. Boris toverde zichzelf weer terug en ze speelden samen verstoppertje tot de zon onder ging. Het was heel gezellig!"
94,google/gemma-3-27b-it-fast,6_7,"Oké, luister!

Eelke de egel had superveel dorst. Het was echt heel heet, weet je. De zon scheen superhard en al zijn vriendjes waren aan het slapen onder een grote blad. Maar Eelke, die wilde een lekker slokkie nemen. Hij is naar de beek gegaan, maar die was helemaal droog! Echt waar!

Toen zag hij Roos, die zat bij oma konijn. Roos had een emmertje met water. ‘Mag ik asjeblieft een beetje water?’ vroeg Eelke heel netjes. Roos keek even en zei: ‘Ja hoor, maar je moet wel beloven dat je het niet knoeit!’

Eelke beloofde het heel hard. Roos gaf hem een heel klein beetje water. Hij dronk het in één keer op! Het smaakte heel lekker. Daarna bedankte hij Roos en ging hij terug naar de andere egels. Hij heeft Roos een mooie bloem gegeven, die hij onderweg had gevonden. Roos was daar super blij mee! En toen ging Eelke ook lekker slapen onder een blad. Het was wel heel warm hè."
95,google/gemma-3-27b-it-fast,6_7,"Oké, luisteren!

Er was eens een blauwe vogel. Hij woonde in een heel groot bos, met superveel bomen. En die vogel, die kon heel goed zingen! Maar hij had een probleem. Hij was zijn stem kwijt. Hij probeerde te fluiten, maar er kwam alleen maar een klein piepje uit.

Hij ging naar de uil, want die is heel wijs. De uil zei: “Je moet een rode bes vinden. Die groeit alleen op de hoogste berg.” Dus dat deed de vogel. Hij vloog heel hoog, heel hoog! Het was best eng, want er waaide.

Eindelijk vond hij de rode bes. Hij at hem op en… tada! Hij kon weer zingen! En hij zong zo mooi, dat alle dieren in het bos gingen dansen. Zelfs de beer! De vogel zong en zong en zong, en iedereen was heel blij. En daarna vloog hij terug naar zijn boom en ging slapen. Want vliegen is best vermoeiend hè."
96,google/gemma-3-27b-it-fast,6_7,"Er was eens een hele kleine eend. Hij woonde met zijn mama en papa eend en heel veel broertjes en zusjes in een grote vijver. De vijver was best wel diep, dus de kleine eend durfde niet zo ver te zwemmen. Hij bleef altijd dicht bij zijn mama. 

Maar op een dag was zijn mama weg! Ze was op zoek naar lekker eten, zei zijn papa. De kleine eend werd heel bang. Hij keek overal, maar hij kon zijn mama nergens zien. Toen zag hij een grote, rode bal in het water drijven. Hij dacht: “Oeh, wat eng!”

Hij zwom heel voorzichtig naar de bal toe, en toen… plons! Het was geen bal, het was een grote, rode laars! En wie zat er nou in de laars? Zijn mama! Ze had de laars gevonden en was erin geklommen om uit te rusten. De kleine eend was zo blij dat hij heel hard kwakte. Hij zwom meteen naar zijn mama toe en gaf haar een knuffel. Daarna zwommen ze samen weer naar de andere eendjes. Het was weer helemaal goed!"
97,google/gemma-3-27b-it-fast,6_7,"Er was eens een hele kleine eend. Niet zo’n grote, zoals de mama eend. Nee, deze eend was piepklein, en hij heette Pip. Pip woonde in het park, bij de vijver. 

Pip kon nog niet zo goed zwemmen. Hij probeerde, maar hij ging steeds rondjes draaien. De andere eenden lachten hem uit. “Kijk nou, Pip! Kijk nou!” riepen ze. Pip werd er heel verdrietig van.

Op een dag kwam er een oude kikker naar Pip toe. De kikker zat op een grote lelieblad. “Wat is er, kleine eend?” vroeg de kikker. Pip legde uit hoe moeilijk hij het vond om te zwemmen en hoe de andere eenden hem uitlachten.

De kikker glimlachte. “Je moet niet zo kijken naar de andere eenden,” zei hij. “Kijk naar mij. Ik spring niet zoals de andere kikkers, maar ik kan heel goed zwemmen!” Daarna leerde de kikker Pip hoe hij zijn pootjes moest bewegen. Pip oefende en oefende, en toen lukte het! Hij zwom net zo goed als de andere eenden. En die lachten niet meer, die waren een beetje jaloers. Pip was heel blij."
